userName,ExperimentState,ReflectionPhasePart,elapsedTime,totalDistanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,Task0IsVisible,Task1IsVisible,Task2IsVisible,Task3IsVisible,Task4IsVisible,Task5IsVisible,Task6IsVisible,Task7IsVisible,Task8IsVisible,Task9IsVisible,Task10IsVisible,Task11IsVisible,Task12IsVisible,Task13IsVisible,Task14IsVisible,Task15IsVisible,Task16IsVisible,Task17IsVisible,Task18IsVisible,Task19IsVisible,Task20IsVisible,Task21IsVisible,Task22IsVisible,Task23IsVisible,
R_1234567890,Reflective,Main,26.13507,8.627689,-35.38788,44.91896,-14.82405,-35.18922,44.5526,-15.07209,-35.38962,44.6206,-14.57783,48.07299,257.6581,358.8995,48.073,-102.342,-1.1,359.5793,224.0176,349.399,-0.421,-135.982,-10.601,340.8079,276.9771,9.192451,-19.192,-83.023,9.192,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,26.28748,8.704757,-35.41671,44.91629,-14.89527,-35.22943,44.55364,-15.10723,-35.42765,44.62896,-14.62997,49.77244,255.4656,359.4413,49.772,-104.534,-0.559,359.4254,224.6499,350.9659,-0.575,-135.35,-9.034,340.1124,276.1299,10.5515,-19.888,-83.87,10.552,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,26.4381,8.767619,-35.44918,44.91513,-14.94906,-35.26815,44.55154,-15.13386,-35.46274,44.63559,-14.69705,49.21124,259.074,3.379696,49.211,-100.926,3.38,359.2968,228.5761,351.0315,-0.703,-131.424,-8.969001,339.3561,273.5606,10.48613,-20.644,-86.439,10.486,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,26.5939,8.814301,-35.46659,44.92918,-14.98874,-35.31606,44.55746,-15.15591,-35.49572,44.64398,-14.76341,48.56113,258.7923,3.511333,48.561,-101.208,3.511,2.339547,227.1044,352.2413,2.34,-132.896,-7.759,339.6102,273.4226,9.020009,-20.39,-86.577,9.02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,26.72551,8.86572,-35.46144,44.97565,-15.00832,-35.36792,44.58754,-15.15148,-35.51711,44.67656,-14.82697,45.39521,256.4807,2.212187,45.395,-103.519,2.212,359.6092,229.3163,354.6296,-0.391,-130.684,-5.37,336.9258,271.9404,5.802105,-23.074,-88.06001,5.802,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,26.86575,8.942492,-35.43663,45.0471,-15.02063,-35.41975,44.64975,-15.12604,-35.5169,44.74426,-14.91113,39.28297,248.339,358.4564,39.283,-111.661,-1.544,356.6031,234.2025,354.8846,-3.397,-125.798,-5.115,329.4706,261.7122,1.419596,-30.529,-98.288,1.42,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,26.99288,9.027115,-35.39756,45.12167,-15.02127,-35.44105,44.72071,-15.10188,-35.49791,44.81169,-14.96285,31.92632,236.7665,354.756,31.926,-123.233,-5.244,354.5903,236.1944,1.396135,-5.41,-123.806,1.396,323.6004,258.016,358.6995,-36.4,-101.984,-1.3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,27.12557,9.103674,-35.34963,45.17901,-15.00592,-35.43545,44.77649,-15.07891,-35.47753,44.86052,-14.9884,25.25487,230.3521,353.4565,25.255,-129.648,-6.543,353.358,237.7937,4.743887,-6.642,-122.206,4.744,323.4604,255.5232,356.9553,-36.54,-104.477,-3.045,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,27.25913,9.163907,-35.3097,45.21499,-14.97905,-35.41204,44.81717,-15.06575,-35.45104,44.89581,-14.99663,21.18907,227.0523,354.5004,21.189,-132.948,-5.5,349.9076,234.8035,6.115837,-10.092,-125.196,6.116,320.5797,252.1176,358.6341,-39.42,-107.882,-1.366,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,27.39331,9.220478,-35.27481,45.24203,-14.94393,-35.38428,44.85083,-15.0575,-35.42804,44.92191,-14.9959,18.37358,222.1963,354.9494,18.374,-137.804,-5.051,345.8776,229.8781,6.670588,-14.122,-130.122,6.671,319.7882,245.8291,359.876,-40.212,-114.171,-0.124,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,27.52824,9.278895,-35.24066,45.26275,-14.90138,-35.35455,44.88066,-15.04781,-35.4034,44.94595,-14.98859,16.38245,218.3652,355.0875,16.382,-141.635,-4.912,341.3705,224.1282,7.914092,-18.629,-135.872,7.914001,318.6626,241.6063,2.827714,-41.337,-118.394,2.828,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,27.65776,9.331887,-35.20786,45.27751,-14.86253,-35.31684,44.89519,-15.04953,-35.37527,44.9545,-14.99814,15.35471,214.1246,354.0079,15.355,-145.875,-5.992,341.1496,217.4596,7.666166,-18.85,-142.54,7.666,321.1714,237.1258,4.600248,-38.829,-122.874,4.6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,27.78591,9.367822,-35.19332,45.27977,-14.83005,-35.26335,44.88668,-15.06593,-35.33805,44.94231,-15.02033,15.95813,211.8143,351.3896,15.958,-148.186,-8.610001,342.4814,210.0972,3.748328,-17.519,-149.903,3.748,324.1967,230.5576,0.3387987,-35.803,-129.442,0.339,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,27.91878,9.410982,-35.18876,45.27864,-14.78722,-35.20126,44.87109,-15.08137,-35.28729,44.91599,-15.0495,17.94024,214.0155,349.3727,17.94,-145.984,-10.627,344.069,203.0436,358.7962,-15.931,-156.956,-1.204,329.6373,224.233,357.1603,-30.363,-135.767,-2.84,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,28.05217,9.438673,-35.1866,45.27601,-14.75977,-35.1349,44.86476,-15.09131,-35.22735,44.90469,-15.07024,18.93727,216.173,347.6723,18.937,-143.827,-12.328,344.4289,195.7177,354.8294,-15.571,-164.282,-5.171,330.855,218.1528,351.5725,-29.145,-141.847,-8.427,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,28.18838,9.457328,-35.17978,45.27596,-14.74307,-35.06586,44.86265,-15.0975,-35.16291,44.89701,-15.09116,17.29867,214.1544,347.6532,17.299,-145.846,-12.347,344.6676,187.864,352.8329,-15.332,-172.136,-7.167,332.7362,210.6084,350.1413,-27.264,-149.392,-9.859,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,28.3299,9.478357,-35.18465,45.29552,-14.74162,-35.00745,44.86586,-15.10108,-35.10521,44.89713,-15.10589,6.470871,212.0386,345.6921,6.471,-147.961,-14.308,344.1376,181.362,351.632,-15.862,-178.638,-8.368,333.0998,204.3786,348.6073,-26.9,-155.621,-11.393,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,28.45982,9.515123,-35.19122,45.33127,-14.7421,-34.97048,44.87258,-15.10262,-35.06809,44.90255,-15.11493,355.2224,215.0184,342.1024,-4.778,-144.982,-17.898,343.1362,176.9583,351.5286,-16.864,176.958,-8.471001,332.8146,200.2236,348.0643,-27.185,-159.776,-11.936,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,28.59332,9.539269,-35.201,45.34877,-14.7426,-34.94983,44.87675,-15.10265,-35.04624,44.90746,-15.11987,353.205,214.5778,340.5294,-6.795001,-145.422,-19.471,342.499,173.8772,352.2611,-17.501,173.877,-7.739,332.1396,197.1481,348.2984,-27.86,-162.852,-11.702,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,28.72708,9.568192,-35.22083,45.36513,-14.75462,-34.93956,44.87608,-15.10696,-35.03561,44.90572,-15.12785,355.3271,215.3083,338.7152,-4.673,-144.692,-21.285,342.8466,172.0024,352.9963,-17.153,172.002,-7.004,333.0627,195.1361,349.0895,-26.937,-164.864,-10.911,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,28.84776,9.630586,-35.27087,45.40192,-14.75779,-34.93428,44.87438,-15.11812,-35.0302,44.90345,-15.14107,357.0038,221.1743,332.0389,-2.996,-138.826,-27.961,342.4565,170.6617,352.5157,-17.543,170.662,-7.484,332.8331,194.0789,348.0967,-27.167,-165.921,-11.903,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,28.96312,9.73508,-35.36513,45.44218,-14.77455,-34.93172,44.87117,-15.13636,-35.02575,44.90099,-15.16362,356.5676,224.9143,322.7742,-3.432,-135.086,-37.226,343.4037,168.2674,353.3409,-16.596,168.267,-6.659,333.5284,191.1814,349.1479,-26.472,-168.819,-10.852,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,29.08802,9.871614,-35.48217,45.47686,-14.83384,-34.94133,44.86636,-15.17262,-35.03466,44.89312,-15.20376,359.2881,232.1314,317.9123,-0.712,-127.869,-42.088,344.0376,166.7125,351.9554,-15.962,166.713,-8.045,334.9857,189.4248,348.1113,-25.014,-170.575,-11.889,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,29.20174,10.01098,-35.58358,45.52723,-14.91453,-34.96602,44.86228,-15.22004,-35.05823,44.88792,-15.25274,4.312592,245.4656,320.2567,4.313,-114.534,-39.743,344.6652,166.2884,351.9909,-15.335,166.288,-8.009001,336.2131,188.4827,348.6664,-23.787,-171.517,-11.334,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,29.32727,10.14751,-35.68209,45.59898,-14.97416,-35.00692,44.86438,-15.28278,-35.0994,44.89145,-15.31484,3.008034,261.4659,321.9162,3.008,-98.534,-38.084,346.0805,166.8068,353.0417,-13.92,166.807,-6.958,337.0962,188.762,350.1187,-22.904,-171.238,-9.881001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,29.44664,10.24432,-35.75998,45.65149,-14.99341,-35.05542,44.87096,-15.34151,-35.14829,44.8973,-15.37137,6.301793,267.0659,317.9471,6.302001,-92.93401,-42.053,345.7271,168.2963,353.3583,-14.273,168.296,-6.642,337.2187,190.0531,350.5871,-22.781,-169.947,-9.413,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,29.57019,10.33173,-35.83884,45.65746,-15.01927,-35.11053,44.86835,-15.39863,-35.20298,44.89442,-15.42866,7.654865,264.0717,314.7526,7.655,-95.928,-45.247,346.5742,168.9838,352.9494,-13.426,168.984,-7.051,338.1188,190.2309,350.235,-21.881,-169.769,-9.765,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,29.69052,10.44262,-35.90866,45.63629,-15.09608,-35.17573,44.85593,-15.45721,-35.26779,44.88102,-15.48859,6.790883,263.5579,317.5342,6.791,-96.442,-42.466,346.8056,168.1619,352.3191,-13.194,168.162,-7.681,338.5323,189.5053,349.565,-21.468,-170.495,-10.435,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,29.80378,10.55713,-35.98237,45.60934,-15.17165,-35.24205,44.84303,-15.50706,-35.33107,44.87013,-15.54359,6.339975,260.1141,320.2393,6.34,-99.886,-39.761,347.4767,165.1962,354.8108,-12.523,165.196,-5.189,339.1637,185.9041,352.8077,-20.836,-174.096,-7.192,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,29.92963,10.67713,-36.03296,45.56823,-15.2644,-35.30474,44.83919,-15.54515,-35.38638,44.87583,-15.58857,6.775847,249.0808,322.5953,6.776,-110.919,-37.405,351.4387,160.255,1.161812,-8.561001,160.255,1.162,340.7936,179.2999,0.3312676,-19.206,179.3,0.331,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,30.05407,10.78426,-36.04709,45.51279,-15.35386,-35.33721,44.85606,-15.57249,-35.41587,44.89327,-15.62109,3.985027,243.6039,327.4997,3.985,-116.396,-32.5,351.357,156.1347,1.489961,-8.643001,156.135,1.49,340.3753,174.9032,0.1331156,-19.625,174.903,0.133,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,30.18032,10.88685,-36.03926,45.44782,-15.43001,-35.34662,44.8706,-15.59489,-35.42215,44.91226,-15.64545,6.013475,232.5835,324.3597,6.013,-127.416,-35.64,347.2867,151.4297,2.701686,-12.713,151.43,2.702,335.3471,170.437,359.3995,-24.653,170.437,-0.601,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,30.29561,10.96681,-36.02011,45.40015,-15.49072,-35.3391,44.8654,-15.60549,-35.41105,44.90857,-15.65851,6.893014,224.2818,324.8636,6.893,-135.718,-35.136,344.6245,147.3058,3.256898,-15.376,147.306,3.257,332.3369,166.555,358.762,-27.663,166.555,-1.238,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,30.40899,11.05598,-35.98677,45.36809,-15.56653,-35.32385,44.84592,-15.62547,-35.391,44.88759,-15.68466,7.686891,220.8735,329.238,7.687,-139.126,-30.762,345.2848,142.8214,1.843647,-14.715,142.821,1.844,333.119,162.0887,357.0999,-26.881,162.089,-2.9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,30.53049,11.15867,-35.94395,45.34841,-15.65769,-35.31926,44.82452,-15.67851,-35.37369,44.85886,-15.74121,9.799594,217.6448,333.9995,9.8,-142.355,-26,348.6397,140.687,1.83605,-11.36,140.687,1.836,341.0599,156.722,0.9331056,-18.94,156.722,0.933,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,30.65642,11.28508,-35.88821,45.32093,-15.76752,-35.32307,44.80268,-15.75383,-35.3778,44.8311,-15.8197,8.683262,216.4489,340.9311,8.683001,-143.551,-19.069,351.4215,141.1044,359.8345,-8.579,141.104,-0.166,345.8489,158.6791,0.4247704,-14.151,158.679,0.425,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,30.76954,11.42378,-35.83321,45.28872,-15.89047,-35.32403,44.78362,-15.82774,-35.37712,44.81333,-15.89243,2.71136,216.1297,345.5527,2.711,-143.87,-14.447,355.0691,141.7935,359.5559,-4.931,141.794,-0.444,348.2898,158.624,1.167284,-11.71,158.624,1.167,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,30.8817,11.59986,-35.77713,45.2091,-16.03675,-35.32958,44.76232,-15.915,-35.38641,44.78454,-15.97867,1.80418,217.6241,352.6721,1.804,-142.376,-7.328001,357.3193,144.8291,356.2982,-2.681,144.829,-3.702,352.4179,162.1613,359.163,-7.582,162.161,-0.837,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,30.99971,11.75665,-35.74369,45.10945,-16.15248,-35.34479,44.73256,-16.02474,-35.40802,44.75139,-16.08265,6.508198,221.6575,359.5443,6.508,-138.342,-0.456,359.3507,150.2408,354.9689,-0.649,150.241,-5.031,355.2755,167.6342,358.654,-4.724,167.634,-1.346,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,31.1237,11.93171,-35.71893,44.97267,-16.25852,-35.36331,44.69109,-16.15934,-35.43256,44.71142,-16.21417,10.61704,227.1342,8.290238,10.617,-132.866,8.29,3.232442,155.0311,356.3394,3.232,155.031,-3.661,358.0567,172.1379,1.348585,-1.943,172.138,1.349,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,31.24046,12.09407,-35.70834,44.83521,-16.34212,-35.38255,44.64799,-16.29483,-35.45771,44.66487,-16.34701,14.90881,229.6305,15.79675,14.909,-130.37,15.797,3.459611,158.2405,354.6203,3.46,158.241,-5.38,358.9505,175.4229,0.5351329,-1.049,175.423,0.535,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,31.37231,12.29228,-35.68842,44.65978,-16.43214,-35.40892,44.59188,-16.44618,-35.50328,44.60032,-16.50297,13.25642,234.2707,27.1527,13.256,-125.729,27.153,2.704798,162.8175,352.0199,2.705,162.817,-7.98,358.7468,179.7744,358.6173,-1.253,179.774,-1.383,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,31.49475,12.46241,-35.67374,44.51506,-16.51995,-35.43007,44.51261,-16.57372,-35.5289,44.51905,-16.63011,16.71558,234.7023,31.04102,16.716,-125.298,31.041,3.243275,164.9149,348.8032,3.243,164.915,-11.197,358.5643,181.8888,355.8806,-1.436,-178.111,-4.119,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,31.60892,12.6068,-35.66199,44.39538,-16.59979,-35.45779,44.43,-16.69093,-35.55847,44.42258,-16.74282,13.91967,234.5473,32.61579,13.92,-125.453,32.616,2.034626,168.7726,344.8976,2.035,168.773,-15.102,1.813638,185.5722,353.071,1.814,-174.428,-6.929,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,31.73163,12.71794,-35.65762,44.31662,-16.67728,-35.48252,44.35466,-16.79872,-35.59013,44.3448,-16.84315,12.48527,231.5263,28.14392,12.485,-128.474,28.144,358.9474,175.0729,342.1025,-1.053,175.073,-17.897,358.7335,192.1435,349.1294,-1.267,-167.857,-10.871,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,31.85353,12.80865,-35.67017,44.25682,-16.7436,-35.49274,44.29817,-16.88473,-35.60295,44.28273,-16.92637,11.11574,232.1203,23.36809,11.116,-127.88,23.368,354.0002,179.7102,338.9294,-6,179.71,-21.071,355.9135,196.2992,346.1958,-4.087,-163.701,-13.804,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,31.97143,12.87929,-35.65363,44.22934,-16.78414,-35.50294,44.25599,-16.9388,-35.62038,44.23848,-16.97931,10.69543,235.8544,19.00971,10.695,-124.146,19.01,349.2388,185.0295,337.9667,-10.761,-174.97,-22.033,352.3526,201.3882,345.0659,-7.647,-158.612,-14.934,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,32.09583,12.90851,-35.65652,44.22734,-16.7844,-35.55117,44.22836,-16.95978,-35.64402,44.2193,-16.97993,7.64418,233.6597,19.4445,7.644001,-126.34,19.444,335.0208,192.6842,334.0416,-24.979,-167.316,-25.958,347.3093,209.686,341.7929,-12.691,-150.314,-18.207,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,32.21219,12.94036,-35.64271,44.20753,-16.7697,-35.56702,44.22055,-16.95367,-35.67352,44.20197,-16.9562,2.810188,232.0217,7.489385,2.81,-127.978,7.489,340.6765,199.7519,324.9658,-19.324,-160.248,-35.034,348.4325,219.2201,315.7991,-11.567,-140.78,-44.201,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,32.33737,12.96043,-35.63224,44.2019,-16.75667,-35.56639,44.21524,-16.9522,-35.6591,44.20156,-16.9623,356.6447,234.3338,4.431676,-3.355,-125.666,4.432,343.0298,200.5007,338.0801,-16.97,-159.499,-21.92,345.4899,214.0981,331.5204,-14.51,-145.902,-28.48,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,32.45311,12.99442,-35.64166,44.19734,-16.73268,-35.57205,44.21297,-16.9512,-35.65213,44.20438,-16.96634,358.5383,234.6023,5.510263,-1.462,-125.398,5.51,343.8967,202.5361,338.7179,-16.103,-157.464,-21.282,344.3822,212.4824,341.1164,-15.618,-147.518,-18.884,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,32.57896,12.99858,-35.64315,44.19568,-16.73267,-35.58613,44.20823,-16.94981,-35.6655,44.20356,-16.95554,358.3963,234.757,5.395001,-1.604,-125.243,5.395,345.52,206.7656,338.2367,-14.48,-153.234,-21.763,344.7298,216.0444,328.5383,-15.27,-143.956,-31.462,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,32.70152,13.00117,-35.64382,44.19524,-16.73466,-35.58821,44.20765,-16.95176,-35.65823,44.20278,-16.95952,358.2702,234.8915,5.36473,-1.73,-125.109,5.365,345.7285,207.7463,338.2473,-14.272,-152.254,-21.753,344.8047,215.43,330.4893,-15.195,-144.57,-29.511,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,32.81348,13.0044,-35.64397,44.19389,-16.73728,-35.58799,44.20857,-16.95087,-35.6593,44.20074,-16.96243,358.2756,235.0235,5.402897,-1.724,-124.977,5.403,345.6206,207.7394,338.2982,-14.379,-152.261,-21.702,344.8932,215.3735,330.6299,-15.107,-144.626,-29.37,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,32.93823,13.00822,-35.64367,44.19209,-16.74039,-35.58898,44.20846,-16.94871,-35.65909,44.19913,-16.96507,358.3149,235.0929,5.437685,-1.685,-124.907,5.438,345.6031,207.741,338.2585,-14.397,-152.259,-21.742,344.9529,215.3776,330.6139,-15.047,-144.622,-29.386,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,33.06028,13.01506,-35.64187,44.18898,-16.74611,-35.58877,44.20853,-16.94817,-35.65762,44.19795,-16.96768,358.2879,235.1987,5.498183,-1.712,-124.801,5.498,345.5891,207.7388,338.2852,-14.411,-152.261,-21.715,344.9537,215.373,330.6487,-15.046,-144.627,-29.351,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,33.17321,13.02894,-35.64732,44.19489,-16.73602,-35.58882,44.20851,-16.94874,-35.65705,44.19711,-16.97016,358.2516,235.3266,5.381258,-1.748,-124.673,5.381,345.61,207.7326,338.2954,-14.39,-152.267,-21.705,344.9751,215.3676,330.6545,-15.025,-144.632,-29.346,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,33.29789,13.03097,-35.64819,44.19474,-16.73658,-35.58868,44.20829,-16.94883,-35.65623,44.19586,-16.97211,358.2292,235.403,5.36834,-1.771,-124.597,5.368,345.6166,207.7319,338.2906,-14.383,-152.268,-21.709,344.9744,215.3718,330.6423,-15.026,-144.628,-29.358,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,33.41722,13.0325,-35.64834,44.19388,-16.73717,-35.58794,44.20782,-16.95018,-35.65588,44.19571,-16.97251,358.2102,235.4815,5.393206,-1.79,-124.519,5.393,345.6325,207.7266,338.2988,-14.368,-152.273,-21.701,344.9759,215.3757,330.6406,-15.024,-144.624,-29.359,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,33.53439,13.03434,-35.64927,44.19428,-16.73769,-35.58783,44.20749,-16.95098,-35.65585,44.19537,-16.97308,358.2128,235.5457,5.385786,-1.787,-124.454,5.386,345.6452,207.7227,338.3121,-14.355,-152.277,-21.688,344.972,215.3807,330.6368,-15.028,-144.619,-29.363,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,33.64832,13.03613,-35.64984,44.19371,-16.73827,-35.58762,44.20711,-16.9516,-35.65618,44.19604,-16.97224,358.1934,235.6469,5.391085,-1.807,-124.353,5.391,345.6472,207.7269,338.3012,-14.353,-152.273,-21.699,344.9699,215.3827,330.6485,-15.03,-144.617,-29.352,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,33.78944,13.03738,-35.64998,44.19327,-16.7386,-35.58668,44.2064,-16.95322,-35.65672,44.19662,-16.97038,358.1551,235.6981,5.405793,-1.845,-124.302,5.406,345.6548,207.7185,338.3121,-14.345,-152.282,-21.688,344.9611,215.3936,330.6551,-15.039,-144.606,-29.345,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
