PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportStart.x,TeleportStart.y,TeleportStart.z,TeleportEnd.x,TeleportEnd.y,TeleportEnd.z
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.15968,-34.50481,44.47646,-9.269161,-34.51754,44.29823,-9.091876,-33.82477,44.16137,-9.085759,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.21849,-34.50358,44.47616,-9.268081,-34.51878,44.29749,-9.090739,-33.82151,44.15757,-9.087402,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.28102,-34.5016,44.47547,-9.26623,-34.5193,44.29679,-9.089047,-33.82051,44.15601,-9.086877,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.31405,-34.50065,44.47501,-9.265715,-34.51858,44.29638,-9.088543,-33.81951,44.15514,-9.087284,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.38134,-34.49959,44.47405,-9.266109,-34.51759,44.29602,-9.089208,-33.81925,44.1524,-9.088301,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.41596,-34.49926,44.47403,-9.266351,-34.51697,44.29613,-9.089902,-33.81953,44.15043,-9.088623,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.44948,-34.49941,44.47403,-9.266603,-34.51679,44.29621,-9.090505,-33.81975,44.14859,-9.089657,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.51525,-34.49992,44.47393,-9.266871,-34.51698,44.29615,-9.090964,-33.81979,44.14528,-9.090851,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.58001,-34.50027,44.47387,-9.267139,-34.51724,44.29596,-9.09118,-33.81981,44.14275,-9.092108,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.61403,-34.50072,44.47398,-9.267194,-34.5174,44.29589,-9.090892,-33.81956,44.14163,-9.093027,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.68192,-34.50097,44.47427,-9.267206,-34.51783,44.29597,-9.090479,-33.81951,44.14036,-9.093405,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.71499,-34.50119,44.47427,-9.26725,-34.51793,44.29605,-9.090748,-33.81967,44.13993,-9.093401,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.74941,-34.50164,44.4743,-9.267653,-34.51824,44.29607,-9.091434,-33.82051,44.1399,-9.093162,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.81765,-34.5023,44.47432,-9.267906,-34.51812,44.29614,-9.091921,-33.82106,44.13941,-9.092688,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.85477,-34.50267,44.47443,-9.268253,-34.51816,44.29646,-9.092547,-33.82147,44.13931,-9.092507,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.888,-34.5032,44.47445,-9.268563,-34.51852,44.29671,-9.093058,-33.82227,44.13855,-9.091896,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.95029,-34.50404,44.47461,-9.268778,-34.51888,44.29688,-9.093455,-33.82273,44.13723,-9.091096,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.01736,-34.50496,44.47504,-9.268603,-34.51962,44.29703,-9.093347,-33.82317,44.1376,-9.090319,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.05043,-34.50496,44.47504,-9.268603,-34.51962,44.29703,-9.093347,-33.82317,44.1376,-9.090319,-35.29722,42.72786,-9.92591,-29.55311,43.14921,-7.209822,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.09554,-34.50557,44.47518,-9.268497,-34.51991,44.29687,-9.093163,-33.82421,44.1365,-9.090174,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.13034,-34.50644,44.47539,-9.268492,-34.52003,44.29652,-9.092979,-33.82566,44.13508,-9.089803,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.1984,-34.50793,44.47522,-9.2672,-34.51841,44.29449,-9.090933,-33.82832,44.13158,-9.088761,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.23188,-34.50874,44.47508,-9.26638,-34.51616,44.29168,-9.087386,-33.83309,44.12944,-9.086069,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.26838,-34.51043,44.47506,-9.264164,-34.51207,44.28746,-9.08149,-33.84331,44.12997,-9.080256,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.33678,-34.51449,44.47535,-9.257735,-34.50178,44.27428,-9.065384,-33.88143,44.13425,-9.06551,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.36879,-34.51579,44.47561,-9.254705,-34.49153,44.25886,-9.051898,-33.92431,44.13625,-9.05434,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.4007,-34.51863,44.47568,-9.248222,-34.48023,44.24317,-9.041429,-33.96404,44.13452,-9.045982,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.4721,-34.523,44.47416,-9.238667,-34.44907,44.20423,-9.02432,-34.05311,44.13163,-9.041457,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.51355,-34.5256,44.47287,-9.234225,-34.43143,44.17868,-9.016376,-34.10225,44.12334,-9.04122,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.54458,-34.52668,44.47223,-9.232615,-34.4119,44.14681,-9.007829,-34.15363,44.10907,-9.041409,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.59264,-28.78432,44.89066,-6.513729,-28.65097,44.53146,-6.286023,-28.46311,44.51438,-6.324558,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.63884,-28.78449,44.88908,-6.512529,-28.63973,44.50131,-6.284174,-28.49972,44.50019,-6.323301,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.68256,-28.78438,44.8878,-6.511202,-28.63782,44.47624,-6.284706,-28.52338,44.48754,-6.320817,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.72803,-28.78453,44.88683,-6.509778,-28.63853,44.46191,-6.28833,-28.53505,44.48172,-6.320333,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.77793,-28.78561,44.88514,-6.508883,-28.64304,44.45339,-6.291345,-28.54456,44.47939,-6.319352,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.82722,-28.78727,44.88375,-6.507098,-28.65012,44.44739,-6.293268,-28.55044,44.47708,-6.318681,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.88578,-28.79243,44.88097,-6.503627,-28.65129,44.44153,-6.29671,-28.55798,44.47602,-6.321679,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.91654,-28.79478,44.88025,-6.501839,-28.65367,44.43951,-6.29793,-28.56443,44.47635,-6.32141,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,35.97301,-28.8021,44.87817,-6.495931,-28.65764,44.43626,-6.298238,-28.5782,44.47249,-6.309299,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.0179,-28.80697,44.87621,-6.492473,-28.66312,44.43469,-6.29724,-28.58561,44.46869,-6.308834,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.04525,-28.80902,44.87508,-6.490938,-28.66662,44.43406,-6.296235,-28.5912,44.4673,-6.306156,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.10677,-28.81425,44.87209,-6.487255,-28.67678,44.43391,-6.293963,-28.61152,44.45918,-6.293099,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.15276,-28.81695,44.87047,-6.483458,-28.689,44.42771,-6.287681,-28.62135,44.44593,-6.286209,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.17949,-28.81779,44.86966,-6.481319,-28.69761,44.42205,-6.283585,-28.62842,44.43901,-6.283494,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.2235,-28.81789,44.86852,-6.47557,-28.7104,44.41485,-6.279568,-28.63987,44.43188,-6.282419,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.27055,-28.8154,44.86832,-6.470554,-28.72239,44.40927,-6.27759,-28.65389,44.42527,-6.279368,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.31886,-28.81096,44.86644,-6.468564,-28.73392,44.40493,-6.276196,-28.67065,44.41785,-6.272938,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.37513,-28.8033,44.86117,-6.474178,-28.74628,44.39903,-6.274498,-28.6884,44.4093,-6.266617,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.40099,-28.80058,44.86068,-6.475347,-28.7521,44.39812,-6.273221,-28.67092,44.401,-6.269996,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.44604,-28.79583,44.86041,-6.477271,-28.76001,44.39887,-6.271229,-28.67609,44.39974,-6.26947,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.50881,-28.79207,44.85907,-6.477303,-28.77177,44.4009,-6.266704,-28.68244,44.4005,-6.267079,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.53645,-28.79134,44.85825,-6.476561,-28.77784,44.40257,-6.263621,-28.68561,44.40104,-6.264406,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.57803,-28.79167,44.8573,-6.47331,-28.78679,44.40598,-6.259014,-28.69109,44.40269,-6.25937,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.64268,-28.78936,44.85794,-6.465973,-28.80179,44.40975,-6.251908,-28.70233,44.40552,-6.249829,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.66662,-28.78625,44.86096,-6.461038,-28.80851,44.41098,-6.248813,-28.70819,44.40685,-6.245131,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.70708,-28.77722,44.87706,-6.448581,-28.81788,44.41245,-6.244294,-28.71595,44.40794,-6.238672,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.77529,-28.76508,44.9008,-6.439652,-28.83069,44.41214,-6.23714,-28.7282,44.40582,-6.228569,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.80368,-28.75972,44.91364,-6.441628,-28.83631,44.41129,-6.233938,-28.73308,44.4035,-6.224692,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.8484,-28.74997,44.93353,-6.44356,-28.84662,44.40928,-6.228665,-28.74107,44.39778,-6.218886,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.90928,-28.73191,44.97907,-6.46577,-28.8576,44.40577,-6.223441,-28.75051,44.38982,-6.212662,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.93722,-28.72401,44.99382,-6.477107,-28.86338,44.40312,-6.220836,-28.75584,44.38568,-6.209248,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,36.98076,-28.70399,45.01672,-6.501799,-28.87072,44.39968,-6.21714,-28.7626,44.38064,-6.204602,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.04578,-28.65912,45.04661,-6.5426,-28.88112,44.3945,-6.209489,-28.77061,44.37432,-6.195413,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.07109,-28.6366,45.05587,-6.55544,-28.88577,44.39218,-6.204443,-28.77438,44.3711,-6.189058,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.11527,-28.5972,45.05839,-6.565184,-28.88946,44.38866,-6.195444,-28.77806,44.36572,-6.178241,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.17289,-28.53762,45.05433,-6.564729,-28.89275,44.38315,-6.176783,-28.77998,44.35856,-6.158055,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.19918,-28.51055,45.05272,-6.557222,-28.89242,44.38067,-6.166994,-28.77816,44.3558,-6.148043,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.24004,-28.45985,45.04203,-6.525259,-28.88755,44.37592,-6.149016,-28.77228,44.34992,-6.130548,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.30318,-28.397,44.99339,-6.445214,-28.87577,44.37057,-6.121134,-28.76195,44.34261,-6.103955,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.32831,-28.38802,44.98219,-6.430877,-28.86922,44.3689,-6.10885,-28.75485,44.34005,-6.092314,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.37757,-28.35442,44.90621,-6.354725,-28.8566,44.36483,-6.088361,-28.74111,44.33604,-6.073154,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.42699,-28.33629,44.8084,-6.279567,-28.84332,44.36032,-6.069126,-28.72724,44.33148,-6.055603,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.47188,-28.32211,44.71799,-6.226259,-28.82756,44.35275,-6.048213,-28.71148,44.32356,-6.036447,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.51762,-28.30881,44.62719,-6.177447,-28.81299,44.34394,-6.030272,-28.6981,44.31512,-6.018953,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.56236,-28.29715,44.52979,-6.138233,-28.79929,44.33565,-6.012681,-28.68858,44.30791,-5.999315,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.60541,-28.28871,44.43824,-6.102692,-28.78689,44.33013,-5.997627,-28.67914,44.30433,-5.982298,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.66127,-28.29719,44.30281,-6.048042,-28.77042,44.32285,-5.980515,-28.66721,44.29998,-5.964103,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.7123,-28.29236,44.20888,-6.020895,-28.75613,44.31397,-5.96042,-28.6561,44.29232,-5.944667,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.73932,-28.29075,44.16655,-6.012424,-28.74838,44.30793,-5.949854,-28.65096,44.2868,-5.934916,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.79566,-28.26825,44.06781,-5.992877,-28.73273,44.29356,-5.931633,-28.64025,44.27362,-5.917283,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.86554,-28.24306,43.98605,-5.978427,-28.71007,44.27072,-5.908367,-28.62509,44.2523,-5.895551,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.8962,-28.23138,43.96436,-5.973615,-28.69843,44.25722,-5.895096,-28.61487,44.23947,-5.883513,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.93436,-28.20505,43.93176,-5.961721,-28.68934,44.24552,-5.882684,-28.60743,44.22862,-5.87109,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,37.99819,-28.17277,43.90091,-5.947469,-28.67142,44.22322,-5.857559,-28.59412,44.20891,-5.844472,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.05158,-28.16421,43.89207,-5.944533,-28.66235,44.20865,-5.836731,-28.58737,44.19424,-5.821709,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.08838,-28.14041,43.87688,-5.939516,-28.65706,44.20046,-5.825714,-28.58466,44.18685,-5.809139,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.15615,-28.11347,43.87465,-5.930907,-28.65269,44.18637,-5.803156,-28.58448,44.17311,-5.783529,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.18803,-28.1079,43.87217,-5.935106,-28.65167,44.17964,-5.792127,-28.58681,44.16734,-5.770377,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.25806,-28.0991,43.8644,-5.939692,-28.64846,44.16765,-5.77325,-28.58695,44.1551,-5.751741,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.29187,-28.09995,43.85857,-5.942478,-28.64792,44.16205,-5.763051,-28.5865,44.14716,-5.742549,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.32294,-28.10645,43.85874,-5.945219,-28.64793,44.15842,-5.755613,-28.58834,44.14289,-5.73573,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.38829,-28.11321,43.85462,-5.94753,-28.64456,44.15202,-5.742927,-28.59116,44.13361,-5.725204,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.46246,-28.11183,43.85963,-5.954987,-28.63837,44.14486,-5.730724,-28.59212,44.12714,-5.71577,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.52446,-28.11211,43.85875,-5.945519,-28.62535,44.14114,-5.721852,-28.57961,44.12141,-5.712482,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.62347,-28.11306,43.85835,-5.945344,-28.61744,44.13336,-5.707303,-28.57016,44.11817,-5.698808,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.69132,-28.11233,43.85889,-5.945027,-28.61045,44.12994,-5.698451,-28.57042,44.11544,-5.688926,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.76171,-28.11252,43.8586,-5.945663,-28.60081,44.13029,-5.690447,-28.5671,44.11512,-5.682581,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.82836,-28.11376,43.85785,-5.946959,-28.58628,44.13588,-5.687859,-28.55367,44.12143,-5.682719,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.9285,-28.11458,43.85838,-5.950025,-28.5522,44.14101,-5.691735,-28.5206,44.13243,-5.689459,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,38.96378,-28.1131,43.85943,-5.948553,-28.54361,44.14189,-5.693623,-28.43238,44.11583,-5.692636,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,39.06435,-28.11531,43.86048,-5.952763,-28.53696,44.14023,-5.700205,-28.42029,44.11321,-5.701186,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,39.09841,-28.11514,43.86032,-5.952417,-28.53985,44.14162,-5.703001,-28.42255,44.11216,-5.704585,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,39.19828,-28.11648,43.86173,-5.955821,-28.56593,44.14499,-5.704484,-28.44594,44.10163,-5.711616,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,39.26307,-28.11706,43.86226,-5.957033,-28.58306,44.14572,-5.698462,-28.46983,44.10045,-5.695805,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,39.35082,-28.11751,43.86304,-5.958549,-28.616,44.1391,-5.686131,-28.50217,44.08932,-5.678002,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,39.41809,-28.11767,43.86337,-5.959811,-28.64569,44.13518,-5.679976,-28.51882,44.08297,-5.667591,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,39.50733,-28.11795,43.86362,-5.960438,-28.68901,44.13443,-5.67231,-28.54059,44.08219,-5.654985,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,39.57444,-28.11809,43.86404,-5.96102,-28.71191,44.12819,-5.6699,-28.55559,44.07671,-5.648792,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,39.66043,-28.11883,43.86444,-5.962221,-28.73732,44.12001,-5.659778,-28.57455,44.06645,-5.643549,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,39.70707,-28.11874,43.86431,-5.962387,-28.74482,44.11746,-5.655926,-28.58061,44.06092,-5.641242,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,39.79538,-28.11905,43.86456,-5.962861,-28.75623,44.10511,-5.650911,-28.58549,44.05356,-5.63794,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,39.86832,-28.11902,43.86476,-5.963357,-28.76228,44.0917,-5.648928,-28.58864,44.04546,-5.63409,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,39.93258,-28.11932,43.8648,-5.96365,-28.76716,44.07991,-5.646676,-28.58805,44.04108,-5.628342,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,40.02079,-28.11921,43.86502,-5.963947,-28.77621,44.07867,-5.641402,-28.58738,44.03999,-5.614123,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,40.08659,-28.1191,43.86491,-5.963975,-28.78246,44.07844,-5.642786,-28.58366,44.0385,-5.60885,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,40.17828,-28.11925,43.8647,-5.963385,-28.78979,44.07666,-5.639334,-28.58362,44.03902,-5.601127,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,40.24516,-28.11918,43.86466,-5.963343,-28.79373,44.07581,-5.636229,-28.58003,44.0371,-5.59745,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,40.33459,-28.11924,43.86446,-5.963442,-28.79625,44.07667,-5.634468,-28.57548,44.03606,-5.593239,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,40.40035,-28.1192,43.86433,-5.963318,-28.79663,44.07733,-5.633539,-28.57104,44.03521,-5.589923,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,40.49017,-28.1193,43.86428,-5.962782,-28.73035,44.05865,-5.634811,-28.56544,44.03387,-5.584261,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,40.55655,-28.1191,43.86415,-5.962671,-28.74086,44.04115,-5.615126,-28.60685,44.03681,-5.587177,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,40.6233,-28.1188,43.86412,-5.962065,-28.74448,44.03999,-5.608465,-28.60648,44.0368,-5.585368,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,40.68883,-28.11876,43.86387,-5.962092,-28.74851,44.03888,-5.601635,-28.60928,44.04188,-5.600276,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,40.75544,-28.11893,43.86362,-5.962035,-28.7528,44.03768,-5.594705,-28.61131,44.04681,-5.614105,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,40.85037,-28.11881,43.86349,-5.961268,-28.75583,44.03584,-5.591489,-28.61377,44.05218,-5.630284,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,40.91769,-28.11887,43.86334,-5.961414,-28.75824,44.03478,-5.589282,-28.61456,44.05419,-5.636877,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.00496,-28.11873,43.86322,-5.960979,-28.7625,44.03294,-5.585,-28.61645,44.05877,-5.648949,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.07124,-28.11844,43.86319,-5.960909,-28.76376,44.03038,-5.589715,-28.61711,44.06115,-5.656649,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.16593,-28.11842,43.86292,-5.960686,-28.7439,44.03891,-5.594809,-28.61908,44.06499,-5.668454,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.2327,-28.11826,43.86303,-5.960601,-28.745,44.04251,-5.60487,-28.61979,44.0667,-5.673114,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.29785,-28.11821,43.86315,-5.95998,-28.74556,44.04465,-5.610895,-28.62058,44.06864,-5.677979,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.36465,-28.11827,43.8629,-5.960051,-28.74571,44.04611,-5.615127,-28.62094,44.07009,-5.682172,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.42989,-28.1181,43.86292,-5.960096,-28.74614,44.0471,-5.61777,-28.62169,44.07149,-5.68628,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.49667,-28.1181,43.86273,-5.960038,-28.74621,44.04783,-5.620208,-28.62197,44.07258,-5.689989,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.5615,-28.11794,43.86275,-5.959544,-28.74658,44.04868,-5.621885,-28.62242,44.07364,-5.692169,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.66242,-28.11799,43.86261,-5.959096,-28.74677,44.04936,-5.624054,-28.62283,44.07461,-5.695051,,,,,,,
