elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
33.28743,3.949931,32.68354,-9.715242,3.987092,32.31032,-9.454988,4.514978,32.39432,-9.754641
33.4215,4.193034,32.60349,-9.72663,4.229249,32.23073,-9.46788,4.758245,32.30237,-9.770969
33.5404,4.420939,32.52638,-9.737099,4.452013,32.15089,-9.47073,4.987542,32.22145,-9.785496
33.66624,4.643725,32.45303,-9.746837,4.676166,32.07781,-9.484059,5.212001,32.14767,-9.796965
33.78426,4.851377,32.389,-9.755835,4.885655,32.01364,-9.495375,5.421977,32.08854,-9.806377
33.90096,5.064084,32.32941,-9.764011,5.100653,31.95231,-9.506637,5.637733,32.03438,-9.815256
34.02906,5.291026,32.27551,-9.771495,5.327545,31.89127,-9.510544,5.870284,31.98735,-9.824228
34.14887,5.506352,32.23766,-9.776705,5.546743,31.84266,-9.516743,6.094473,31.95195,-9.833463
34.26897,5.722989,32.20996,-9.779915,5.770153,31.80286,-9.521738,6.324238,31.93336,-9.842564
34.3862,5.929019,32.19793,-9.78427,5.985079,31.78073,-9.526089,6.546041,31.93869,-9.852217
34.50064,6.135434,32.19906,-9.790954,6.200229,31.77288,-9.530365,6.766881,31.97344,-9.859618
34.62504,6.351006,32.2224,-9.797393,6.436219,31.79483,-9.556742,6.992488,32.05839,-9.868902
34.75057,6.562488,32.2882,-9.805974,6.656967,31.85685,-9.56059,7.203802,32.20145,-9.87982
34.87119,6.757918,32.38976,-9.824094,6.857014,31.95631,-9.571795,7.387547,32.38183,-9.892056
34.98526,6.921949,32.52381,-9.845351,7.025925,32.08931,-9.585145,7.534896,32.59089,-9.901522
35.10797,7.069874,32.69364,-9.86817,7.181405,32.25425,-9.595226,7.663421,32.84411,-9.906332
35.22647,7.1865,32.88248,-9.884711,7.306859,32.43663,-9.602176,7.746085,33.1266,-9.907008
35.34815,7.279851,33.08501,-9.898653,7.409022,32.63338,-9.60986,7.796126,33.41579,-9.904838
35.47358,7.356062,33.30851,-9.909037,7.490043,32.8513,-9.616672,7.821122,33.70309,-9.892731
35.58851,7.407638,33.52422,-9.912795,7.545036,33.0617,-9.618573,7.830224,33.95641,-9.870688
35.70577,7.443769,33.7399,-9.911242,7.582999,33.27781,-9.621348,7.833153,34.19539,-9.844879
35.8344,7.477067,33.97967,-9.907648,7.612663,33.51712,-9.615728,7.834252,34.45415,-9.820908
35.95827,7.507801,34.21431,-9.907782,7.632102,33.75269,-9.606968,7.845002,34.69956,-9.808016
36.08474,7.540423,34.44436,-9.909446,7.649304,33.98877,-9.596135,7.858572,34.93789,-9.800237
36.21166,7.567505,34.69073,-9.909071,7.662744,34.23851,-9.58664,7.869139,35.18964,-9.790363
36.34309,7.589493,34.93641,-9.909766,7.675627,34.48306,-9.581294,7.87791,35.44242,-9.786125
36.47374,7.61123,35.18405,-9.912772,7.690778,34.7318,-9.581036,7.884403,35.69715,-9.787716
36.59632,7.631868,35.42043,-9.9183,7.704774,34.97013,-9.585433,7.895199,35.9381,-9.791428
36.71226,7.650611,35.63897,-9.926188,7.718238,35.18982,-9.592986,7.906613,36.15969,-9.798306
36.82849,7.669254,35.85861,-9.938349,7.730452,35.40987,-9.604082,7.916896,36.383,-9.809737
36.95745,7.69001,36.10331,-9.95711,7.736927,35.65625,-9.613853,7.924952,36.63224,-9.827528
37.08225,7.711039,36.32916,-9.976598,7.738609,35.88562,-9.626916,7.92918,36.86213,-9.851627
37.20888,7.732205,36.58445,-10.00299,7.746459,36.14379,-9.648381,7.93779,37.12056,-9.880055
37.33786,7.752372,36.82994,-10.0295,7.752867,36.3923,-9.669359,7.95139,37.368,-9.907433
37.4664,7.776314,37.07834,-10.05543,7.764925,36.64014,-9.693878,7.96907,37.61649,-9.931533
37.58976,7.80334,37.31987,-10.07714,7.783661,36.87797,-9.718584,7.9901,37.85645,-9.946193
37.71006,7.831214,37.55394,-10.09207,7.802386,37.11145,-9.739686,8.014767,38.08898,-9.955154
37.83989,7.863426,37.79874,-10.1081,7.82245,37.35331,-9.757648,8.043129,38.3331,-9.964802
37.96231,7.900704,38.03402,-10.12361,7.849587,37.58818,-9.776703,8.072324,38.56735,-9.972493
38.0863,7.941565,38.27534,-10.13659,7.879102,37.8276,-9.796773,8.103662,38.80731,-9.975042
38.20537,7.980984,38.51601,-10.14581,7.911126,38.06414,-9.816145,8.132195,39.0459,-9.97344
38.33071,8.019666,38.76266,-10.1516,7.936995,38.30925,-9.830814,8.159107,39.28984,-9.966007
38.4617,8.0579,39.01169,-10.15657,7.957339,38.55874,-9.843189,8.184711,39.538,-9.965022
38.58222,8.096661,39.25562,-10.16525,7.978372,38.80417,-9.857997,8.210283,39.78309,-9.973738
38.70193,8.130902,39.48494,-10.17665,7.997583,39.03557,-9.877893,8.237538,40.01489,-9.989479
38.82976,8.169206,39.72678,-10.1981,8.01807,39.27678,-9.9079,8.269089,40.25918,-10.01919
38.96382,8.210184,39.98058,-10.22722,8.045837,39.53338,-9.951176,8.301004,40.51416,-10.0531
39.08384,8.240386,40.21432,-10.25248,8.071427,39.76658,-9.988291,8.32157,40.74724,-10.07396
39.20236,8.265511,40.44489,-10.27896,8.090771,39.99716,-10.0244,8.340981,40.98017,-10.10408
39.33298,8.290229,40.69349,-10.30847,8.107266,40.24699,-10.06406,8.358672,41.2311,-10.14081
39.46969,8.311871,40.94545,-10.33956,8.129982,40.50165,-10.10217,8.375795,41.48531,-10.17817
39.60344,8.330393,41.20464,-10.36912,8.151011,40.76382,-10.13809,8.392033,41.7456,-10.2078
39.72541,8.347367,41.44273,-10.39128,8.168679,41.00322,-10.1663,8.403708,41.98296,-10.22573
39.86136,8.367164,41.70766,-10.4104,8.187952,41.26884,-10.19416,8.411691,42.24456,-10.23291
39.99539,8.386491,41.96865,-10.42221,8.198905,41.53012,-10.21705,8.414723,42.50029,-10.23067
40.12954,8.402007,42.23652,-10.42655,8.204892,41.79967,-10.23384,8.409698,42.76029,-10.21578
40.26397,8.4124,42.49546,-10.42083,8.203817,42.05895,-10.24268,8.392398,43.01003,-10.18995
40.39744,8.411806,42.76006,-10.40486,8.19499,42.32269,-10.24055,8.350906,43.25904,-10.14614
40.53112,8.394511,43.01554,-10.37475,8.17839,42.5795,-10.22257,8.276769,43.48817,-10.08358
40.66503,8.352537,43.283,-10.3295,8.135147,42.85034,-10.18903,8.161942,43.7142,-10.00208
40.8003,8.287476,43.52216,-10.27148,8.067196,43.09381,-10.14508,8.015891,43.89638,-9.91772
40.93462,8.190884,43.75553,-10.19789,7.965993,43.32711,-10.08753,7.842275,44.06867,-9.830349
41.07018,8.063146,43.97419,-10.1184,7.835494,43.54664,-10.02415,7.659113,44.24226,-9.75083
41.20179,7.920108,44.18086,-10.0393,7.688899,43.74878,-9.958773,7.476381,44.41704,-9.680725
41.33624,7.762662,44.38026,-9.962694,7.531274,43.94987,-9.889284,7.287978,44.5917,-9.626249
41.47144,7.592523,44.57024,-9.895283,7.362712,44.14081,-9.822179,7.092162,44.75447,-9.582905
41.59819,7.411714,44.7508,-9.8384,7.183977,44.32436,-9.762063,6.889672,44.90712,-9.544123
41.73613,7.219053,44.9238,-9.787807,6.992465,44.50138,-9.711331,6.675601,45.05018,-9.512937
41.87122,7.015397,45.08715,-9.744345,6.786476,44.66422,-9.671015,6.452992,45.18663,-9.486806
42.00599,6.806273,45.23815,-9.704873,6.574517,44.81504,-9.636229,6.232564,45.32575,-9.460703
42.13969,6.594339,45.38581,-9.667588,6.355786,44.96514,-9.60315,6.020226,45.48122,-9.437349
42.27336,6.384803,45.53712,-9.633351,6.147074,45.1178,-9.568696,5.817018,45.6494,-9.414358
42.40854,6.181225,45.69056,-9.604009,5.944232,45.27274,-9.537769,5.617176,45.81319,-9.392585
42.54058,5.976548,45.84727,-9.579685,5.739668,45.43047,-9.511808,5.41298,45.9723,-9.370421
42.68563,5.755389,46.01306,-9.560925,5.516931,45.5944,-9.487806,5.186296,46.13025,-9.349644
42.82096,5.536331,46.16781,-9.542284,5.298446,45.74938,-9.468753,4.962648,46.27684,-9.328841
42.95458,5.324714,46.31052,-9.523972,5.088181,45.89141,-9.451952,4.746943,46.41076,-9.308257
43.09037,5.093895,46.45996,-9.503353,4.858609,46.03867,-9.433156,4.510672,46.54578,-9.286646
43.22081,4.875014,46.59289,-9.485811,4.644524,46.17007,-9.413788,4.287308,46.66527,-9.268048
43.35521,4.647738,46.72495,-9.469213,4.421307,46.30091,-9.395253,4.055277,46.78443,-9.250618
43.48853,4.416114,46.85479,-9.453392,4.192781,46.42991,-9.380415,3.817342,46.90214,-9.234892
43.62156,4.193384,46.97532,-9.441905,3.970486,46.54941,-9.369581,3.587993,47.01226,-9.226063
43.75756,3.966035,47.09406,-9.435073,3.744019,46.66857,-9.360491,3.356493,47.12524,-9.220355
43.89444,3.728573,47.21574,-9.429503,3.507821,46.79152,-9.352512,3.116765,47.24495,-9.21305
44.029,3.49873,47.3316,-9.42359,3.278281,46.90751,-9.344163,2.885754,47.35795,-9.206294
44.15998,3.269077,47.44567,-9.416545,3.050368,47.0227,-9.334869,2.6553,47.468,-9.199516
44.29432,3.039326,47.55865,-9.40638,2.822633,47.13637,-9.324591,2.423266,47.57367,-9.189764
44.42754,2.809243,47.66957,-9.392908,2.593451,47.24694,-9.314052,2.19112,47.67567,-9.179765
44.563,2.579974,47.77625,-9.377519,2.365496,47.35444,-9.302403,1.959173,47.77045,-9.166673
44.69466,2.344187,47.87958,-9.361711,2.130611,47.45881,-9.289673,1.720588,47.85712,-9.154341
44.83011,2.106159,47.97677,-9.345266,1.894625,47.55635,-9.275881,1.479117,47.93514,-9.14081
44.96436,1.857472,48.06901,-9.329428,1.648313,47.6488,-9.261206,1.227777,48.00579,-9.127047
45.09597,1.613064,48.15023,-9.315211,1.408675,47.73052,-9.24558,0.9818797,48.06383,-9.115416
45.22647,1.364472,48.22371,-9.302566,1.163023,47.80384,-9.231871,0.7317181,48.11251,-9.106894
45.35064,1.132457,48.28373,-9.294018,0.9339997,47.8646,-9.223179,0.4990705,48.14754,-9.104087
45.48779,0.8750101,48.34089,-9.288809,0.6796492,47.9222,-9.216668,0.2396209,48.17954,-9.102617
45.64234,0.6068981,48.3903,-9.287838,0.4128969,47.97123,-9.213463,-0.0324949,48.20232,-9.105276
45.76866,0.357425,48.42777,-9.290444,0.1641312,48.00871,-9.213135,-0.28459,48.22359,-9.112372
45.90077,0.1000288,48.45998,-9.296657,-0.09246126,48.04337,-9.216774,-0.5424643,48.24763,-9.123125
46.0347,-0.1482843,48.4887,-9.304837,-0.3419492,48.07043,-9.22191,-0.7909961,48.26649,-9.135489
46.15857,-0.3949063,48.51204,-9.31196,-0.5851418,48.09547,-9.227577,-1.035617,48.27855,-9.147799
46.28001,-0.6234877,48.52935,-9.320254,-0.8110797,48.11269,-9.233387,-1.261603,48.28486,-9.161248
46.40859,-0.8629417,48.54319,-9.330492,-1.046144,48.12774,-9.240875,-1.498132,48.28792,-9.176896
46.53599,-1.092536,48.55202,-9.34412,-1.274959,48.13919,-9.251976,-1.72763,48.28555,-9.197309
46.6712,-1.337808,48.55756,-9.360332,-1.519147,48.14539,-9.268449,-1.971552,48.28349,-9.22181
46.80517,-1.59142,48.56001,-9.37904,-1.771407,48.14846,-9.288022,-2.22299,48.27919,-9.249683
46.93832,-1.839162,48.55973,-9.401584,-2.017266,48.14862,-9.309063,-2.468471,48.2705,-9.279344
47.05899,-2.067616,48.55633,-9.423878,-2.244061,48.14595,-9.330793,-2.693554,48.26095,-9.306453
47.1795,-2.294207,48.55056,-9.449136,-2.470037,48.14156,-9.355013,-2.917135,48.25039,-9.335202
47.31454,-2.543118,48.54078,-9.480262,-2.718972,48.13353,-9.383054,-3.163423,48.23674,-9.36843
47.44259,-2.765878,48.52986,-9.511368,-2.941628,48.12567,-9.409269,-3.383228,48.22221,-9.402176
47.5755,-3.01586,48.51326,-9.547229,-3.187759,48.11407,-9.440101,-3.62714,48.20328,-9.444729
47.71101,-3.262081,48.49501,-9.587034,-3.430969,48.09888,-9.473904,-3.868083,48.18104,-9.493608
47.84554,-3.508804,48.47631,-9.631806,-3.67678,48.08097,-9.515153,-4.11114,48.15525,-9.548743
47.98361,-3.762961,48.45464,-9.681754,-3.929666,48.05882,-9.564754,-4.363256,48.12561,-9.610071
48.12875,-4.024217,48.42921,-9.737403,-4.186565,48.03267,-9.621448,-4.622234,48.09295,-9.678201
48.25383,-4.262756,48.40437,-9.793578,-4.42416,48.0076,-9.676632,-4.859159,48.06464,-9.74239
48.37555,-4.486542,48.38032,-9.850491,-4.646539,47.98427,-9.731417,-5.08345,48.04088,-9.801867
48.50293,-4.704682,48.35726,-9.908184,-4.862019,47.96016,-9.783987,-5.304364,48.02007,-9.858463
48.63544,-4.945059,48.33401,-9.968077,-5.101408,47.93636,-9.841442,-5.547585,48.00146,-9.916029
48.7718,-5.187611,48.31323,-10.02662,-5.34306,47.9136,-9.896734,-5.79404,47.9831,-9.970469
48.90503,-5.430243,48.29387,-10.08157,-5.578044,47.89201,-9.948,-6.040228,47.96521,-10.02064
49.02568,-5.655793,48.27665,-10.12406,-5.79786,47.87496,-9.992641,-6.266007,47.95146,-10.0619
49.158,-5.906513,48.26269,-10.15855,-6.049433,47.86037,-10.04009,-6.514637,47.94312,-10.10357
49.28242,-6.132895,48.25163,-10.19058,-6.283051,47.84979,-10.08103,-6.742093,47.93456,-10.14025
49.41857,-6.371777,48.23938,-10.2264,-6.525468,47.84024,-10.11975,-6.98318,47.92847,-10.17459
49.55567,-6.617516,48.22906,-10.26342,-6.765375,47.82869,-10.15612,-7.229729,47.92575,-10.20361
49.68613,-6.870851,48.22081,-10.29726,-7.026308,47.82222,-10.19249,-7.482165,47.92019,-10.22991
49.82192,-7.127243,48.21288,-10.32791,-7.284388,47.81347,-10.22562,-7.737524,47.90825,-10.25588
49.94611,-7.373355,48.20337,-10.35386,-7.537431,47.80513,-10.2564,-7.982048,47.89399,-10.2828
50.0714,-7.607133,48.19274,-10.37674,-7.772649,47.79398,-10.28328,-8.214316,47.88188,-10.30904
50.19765,-7.848871,48.18069,-10.39471,-8.017653,47.78419,-10.31193,-8.456994,47.86984,-10.33548
50.32419,-8.088748,48.1682,-10.40647,-8.26082,47.77242,-10.34,-8.698298,47.8577,-10.36342
50.46109,-8.328536,48.15643,-10.42696,-8.504495,47.76054,-10.36691,-8.940689,47.84665,-10.39198
50.59148,-8.578974,48.14402,-10.45256,-8.757492,47.74856,-10.39566,-9.193548,47.83451,-10.41965
50.72502,-8.828778,48.13094,-10.47611,-9.011147,47.73581,-10.42402,-9.44693,47.82204,-10.44629
50.86185,-9.081158,48.11778,-10.49976,-9.266376,47.72383,-10.45266,-9.701875,47.81135,-10.47819
50.99459,-9.332924,48.10445,-10.52281,-9.520994,47.71127,-10.48398,-9.957046,47.80227,-10.51805
51.12493,-9.586462,48.09276,-10.55712,-9.770298,47.69889,-10.51767,-10.21084,47.79744,-10.56275
51.25281,-9.818059,48.0845,-10.59077,-9.998316,47.6909,-10.55285,-10.44298,47.79516,-10.61107
51.39617,-10.07559,48.07666,-10.63151,-10.26073,47.68294,-10.60057,-10.70345,47.7947,-10.68169
51.52816,-10.32037,48.07088,-10.68093,-10.50917,47.67717,-10.6556,-10.94981,47.79278,-10.76097
51.6638,-10.56078,48.06712,-10.74264,-10.75809,47.67175,-10.7203,-11.1906,47.79011,-10.84773
51.8108,-10.83758,48.0625,-10.8255,-11.04034,47.66714,-10.80517,-11.46596,47.78582,-10.9489
51.93572,-11.06419,48.05771,-10.89828,-11.27034,47.66317,-10.87867,-11.69293,47.78376,-11.02758
52.05617,-11.28344,48.05394,-10.97172,-11.49005,47.66053,-10.9507,-11.91348,47.78224,-11.09445
52.17962,-11.51777,48.05239,-11.04924,-11.71951,47.65759,-11.02227,-12.14338,47.77851,-11.15086
52.32437,-11.79331,48.04936,-11.14368,-11.9717,47.65523,-11.0908,-12.39879,47.7751,-11.20643
52.45864,-12.04962,48.04721,-11.22978,-12.22747,47.65575,-11.15419,-12.64736,47.77757,-11.25712
52.58978,-12.30271,48.04779,-11.30054,-12.4724,47.65371,-11.21217,-12.90065,47.78148,-11.30509
52.72485,-12.54571,48.04882,-11.36004,-12.71949,47.65623,-11.2678,-13.14549,47.78112,-11.35025
52.84793,-12.78423,48.04963,-11.41057,-12.95839,47.65739,-11.31608,-13.38584,47.78115,-11.39408
52.9682,-13.00623,48.05045,-11.45434,-13.18059,47.65849,-11.35949,-13.60777,47.78336,-11.4352
53.08475,-13.22635,48.05083,-11.49625,-13.38676,47.65676,-11.40006,-13.82842,47.78106,-11.47327
53.22721,-13.48,48.051,-11.54385,-13.63518,47.65384,-11.44726,-14.0843,47.77258,-11.51541
53.36064,-13.72645,48.04891,-11.58904,-13.88193,47.65079,-11.49306,-14.33232,47.76234,-11.55524
53.49591,-13.97551,48.04511,-11.63685,-14.13109,47.64495,-11.53577,-14.58301,47.75124,-11.59199
53.62764,-14.22074,48.04083,-11.70216,-14.37712,47.63733,-11.57471,-14.83237,47.74239,-11.62618
53.75133,-14.45367,48.03568,-11.76349,-14.61557,47.63057,-11.61079,-15.0783,47.73817,-11.65448
53.87753,-14.67995,48.02908,-11.80867,-14.85167,47.62491,-11.64457,-15.31593,47.73478,-11.67768
53.99603,-14.91334,48.02195,-11.83874,-15.08382,47.62024,-11.67597,-15.55007,47.7326,-11.69964
54.11428,-15.1369,48.01669,-11.86347,-15.3066,47.61373,-11.7001,-15.77423,47.72879,-11.71569
54.23097,-15.35525,48.01156,-11.88378,-15.52052,47.6091,-11.71835,-15.99115,47.72236,-11.72702
54.35469,-15.59882,48.00476,-11.89736,-15.75598,47.60369,-11.73535,-16.22739,47.71367,-11.73522
54.48332,-15.85191,47.99697,-11.89542,-15.99693,47.59821,-11.7505,-16.46827,47.70426,-11.73957
54.60635,-16.09076,47.99188,-11.89345,-16.23437,47.58898,-11.76194,-16.70286,47.69633,-11.74104
54.72606,-16.31897,47.98356,-11.88941,-16.46029,47.58072,-11.7672,-16.93037,47.68637,-11.73972
54.85922,-16.56375,47.97108,-11.88211,-16.70529,47.57101,-11.77151,-17.17225,47.67396,-11.73719
54.99192,-16.81633,47.95803,-11.87896,-16.95733,47.55776,-11.77334,-17.42378,47.65897,-11.73397
55.10871,-17.04364,47.94477,-11.8778,-17.18437,47.54507,-11.77323,-17.65005,47.64256,-11.73181
55.22567,-17.2634,47.92994,-11.877,-17.40446,47.53035,-11.7741,-17.86848,47.62072,-11.73239
55.34181,-17.48605,47.91141,-11.87733,-17.62683,47.51097,-11.7747,-18.08961,47.59397,-11.73567
55.46241,-17.70718,47.88996,-11.8796,-17.84656,47.48869,-11.77588,-18.30785,47.56099,-11.7417
55.58297,-17.94188,47.86286,-11.88308,-18.08078,47.46111,-11.77883,-18.54013,47.51978,-11.74981
55.69978,-18.16365,47.83319,-11.88908,-18.30406,47.43113,-11.78416,-18.76007,47.47462,-11.76004
55.82312,-18.39024,47.79722,-11.89629,-18.53281,47.39569,-11.79073,-18.9846,47.42382,-11.77109
55.94183,-18.60599,47.75805,-11.90439,-18.74738,47.35485,-11.79717,-19.19894,47.37407,-11.78178
56.05633,-18.82326,47.71542,-11.91258,-18.96401,47.31036,-11.80502,-19.41541,47.32469,-11.79185
56.17651,-19.0379,47.67084,-11.92067,-19.1802,47.26665,-11.81365,-19.62972,47.27501,-11.80067
56.3022,-19.27441,47.61816,-11.93067,-19.41589,47.21376,-11.82173,-19.86485,47.21689,-11.81114
56.42572,-19.48603,47.56871,-11.94059,-19.62643,47.16428,-11.82995,-20.07578,47.16436,-11.82064
56.5491,-19.72882,47.51062,-11.95227,-19.87004,47.10632,-11.84108,-20.31773,47.10203,-11.83352
56.66852,-19.94661,47.45641,-11.96351,-20.08842,47.05207,-11.85217,-20.53352,47.04193,-11.84748
56.78983,-20.16094,47.4008,-11.97562,-20.30321,46.99564,-11.86355,-20.74506,46.97797,-11.86242
56.90671,-20.37648,47.34174,-11.98955,-20.51828,46.93362,-11.87537,-20.95787,46.91029,-11.87845
57.02774,-20.58651,47.28127,-12.00396,-20.72819,46.87116,-11.88828,-21.1642,46.84018,-11.8953
57.14256,-20.80547,47.21525,-12.02022,-20.94789,46.80584,-11.90419,-21.3799,46.76441,-11.91315
57.27466,-21.04058,47.14059,-12.0388,-21.18412,46.73247,-11.92287,-21.61183,46.68049,-11.93238
57.3968,-21.26039,47.06711,-12.05621,-21.40484,46.65827,-11.93974,-21.82936,46.60095,-11.95068
57.52245,-21.48515,46.98841,-12.0736,-21.62953,46.57986,-11.95715,-22.04967,46.51351,-11.97058
57.63727,-21.68693,46.91138,-12.09253,-21.83185,46.50191,-11.97521,-22.24672,46.42719,-11.99126
57.75459,-21.89424,46.8291,-12.11259,-22.03926,46.4197,-11.99468,-22.45171,46.33686,-12.01058
57.87605,-22.1041,46.74341,-12.13303,-22.24793,46.33272,-12.01456,-22.65905,46.24601,-12.03299
58.0037,-22.32453,46.6518,-12.1537,-22.46483,46.24066,-12.035,-22.87797,46.15215,-12.05587
58.13032,-22.54523,46.5602,-12.17618,-22.68256,46.14787,-12.05692,-23.09889,46.06015,-12.07875
58.24706,-22.74317,46.47766,-12.19654,-22.87704,46.06559,-12.07571,-23.29642,45.97594,-12.09833
58.37544,-22.96649,46.3842,-12.21954,-23.09668,45.97038,-12.09591,-23.51949,45.88128,-12.12009
58.50401,-23.19002,46.28991,-12.24129,-23.31721,45.87597,-12.1155,-23.7414,45.786,-12.14147
58.63631,-23.41781,46.19313,-12.26364,-23.54475,45.77862,-12.13648,-23.96746,45.68733,-12.16347
58.76602,-23.63604,46.0997,-12.28408,-23.76476,45.68641,-12.15688,-24.18544,45.59396,-12.1849
58.88284,-23.83732,46.01447,-12.30276,-23.96882,45.60128,-12.17621,-24.38684,45.50969,-12.20886
59.00567,-24.04597,45.92735,-12.32322,-24.17801,45.51426,-12.19736,-24.59712,45.42608,-12.2351
59.13168,-24.26306,45.83823,-12.34661,-24.38737,45.42347,-12.21925,-24.81718,45.34233,-12.26192
59.25755,-24.47718,45.7527,-12.36887,-24.59747,45.33657,-12.24089,-25.03467,45.26123,-12.28437
59.37995,-24.69098,45.66896,-12.39023,-24.81915,45.25428,-12.26403,-25.25027,45.17997,-12.30479
59.49878,-24.89469,45.59016,-12.40923,-25.02802,45.17703,-12.28441,-25.45516,45.10241,-12.32346
59.62626,-25.10804,45.50846,-12.42859,-25.24724,45.0966,-12.3052,-25.66938,45.02292,-12.34373
59.75037,-25.32874,45.42482,-12.44992,-25.47281,45.01449,-12.32741,-25.8912,44.94077,-12.36489
59.87278,-25.53155,45.34868,-12.46965,-25.68018,44.93885,-12.34871,-26.09575,44.86602,-12.3844
59.99587,-25.7498,45.26796,-12.49176,-25.90208,44.85832,-12.3713,-26.3159,44.7875,-12.40605
60.12442,-25.97405,45.18681,-12.51567,-26.12881,44.77751,-12.39511,-26.54184,44.70947,-12.42857
60.2419,-26.1768,45.11598,-12.53718,-26.33381,44.70758,-12.41657,-26.74624,44.64089,-12.44844
60.36497,-26.38831,45.04342,-12.5597,-26.54589,44.63558,-12.43824,-26.95843,44.5686,-12.46967
60.49178,-26.61668,44.96517,-12.58369,-26.77493,44.55721,-12.46209,-27.18714,44.48952,-12.49422
60.60649,-26.82223,44.89432,-12.60573,-26.98143,44.48678,-12.48423,-27.39317,44.41906,-12.51784
60.72454,-27.03105,44.82332,-12.6289,-27.19107,44.41562,-12.50764,-27.60358,44.35057,-12.54216
60.8448,-27.24446,44.75232,-12.65322,-27.40519,44.34485,-12.53179,-27.8196,44.28432,-12.56653
60.96201,-27.45271,44.68497,-12.67654,-27.61265,44.27715,-12.55493,-28.03035,44.2216,-12.58964
61.08479,-27.67009,44.61707,-12.70064,-27.82991,44.2089,-12.57895,-28.25068,44.15939,-12.61368
61.20504,-27.88682,44.55223,-12.72425,-28.0437,44.14317,-12.602,-28.47056,44.10298,-12.6373
61.32451,-28.10047,44.49211,-12.74715,-28.25985,44.08394,-12.62585,-28.68763,44.05299,-12.6605
61.4472,-28.32039,44.43478,-12.7711,-28.47022,44.02378,-12.6482,-28.91172,44.00668,-12.68452
61.56767,-28.54572,44.38071,-12.79559,-28.69258,43.9691,-12.67129,-29.14056,43.96507,-12.71068
61.68423,-28.76137,44.33372,-12.82063,-28.90893,43.92207,-12.69554,-29.35998,43.93206,-12.73767
61.81111,-28.99206,44.28938,-12.84767,-29.14145,43.87835,-12.72254,-29.595,43.9053,-12.76721
61.93835,-29.22205,44.25259,-12.87506,-29.37449,43.84209,-12.75103,-29.82859,43.88611,-12.79724
62.05368,-29.43583,44.22557,-12.90088,-29.59099,43.8147,-12.77801,-30.04429,43.87598,-12.82581
62.16929,-29.6519,44.20589,-12.92785,-29.8085,43.79378,-12.80607,-30.25994,43.87402,-12.85777
62.30011,-29.89021,44.19277,-12.96061,-30.05068,43.78004,-12.84042,-30.49869,43.88037,-12.89621
62.42617,-30.12595,44.18761,-12.99586,-30.29364,43.77466,-12.87881,-30.73322,43.89133,-12.93518
