PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportPositionStep.x,TeleportPositionStep.y,TeleportPositionStep.z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.505993,Medium,-28.721,44.641,-5.5209,16.40859,15.99285,-29.89002,44.90626,-4.609278,-29.7354,44.04386,-4.377368,-29.65398,44.47786,-4.715854,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.501772,Medium,-28.721,44.641,-5.5209,16.56665,16.00256,-29.88134,44.90591,-4.605061,-29.72817,44.04392,-4.379014,-29.66296,44.47867,-4.738994,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.496901,Close,-28.721,44.641,-5.5209,16.70466,16.00874,-29.87585,44.90582,-4.606073,-29.72552,44.04529,-4.378371,-29.67562,44.47961,-4.786748,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.491895,Close,-28.721,44.641,-5.5209,16.86282,16.0158,-29.875,44.90489,-4.612938,-29.72915,44.04514,-4.375516,-29.70016,44.48389,-4.840719,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.487303,Close,-28.721,44.641,-5.5209,16.99131,16.02288,-29.87482,44.90317,-4.619769,-29.73442,44.04259,-4.373156,-29.71634,44.49279,-4.862066,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.485089,Close,-28.721,44.641,-5.5209,17.1265,16.03025,-29.87741,44.90225,-4.626495,-29.73441,44.04201,-4.373268,-29.72647,44.49724,-4.870984,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.485048,Close,-28.721,44.641,-5.5209,17.25871,16.03974,-29.88321,44.90067,-4.633657,-29.72754,44.04486,-4.378568,-29.7397,44.49357,-4.887797,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.423476,Close,-28.721,44.641,-5.5209,17.38902,16.38998,-30.00435,44.89932,-4.961827,-29.83674,44.04726,-4.708634,-29.86913,44.49208,-5.231469,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.4849,Close,-28.721,44.641,-5.5209,17.52666,16.72566,-30.15972,44.89903,-5.259305,-29.98665,44.04628,-5.010985,-30.01983,44.49308,-5.535956,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.625317,Medium,-28.721,44.641,-5.5209,17.66054,17.0597,-30.32537,44.89961,-5.548532,-30.15481,44.04665,-5.308937,-30.1757,44.49613,-5.807514,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.621113,Medium,-28.721,44.641,-5.5209,17.8097,17.37425,-30.28622,44.89998,-5.854091,-30.12563,44.05141,-5.625435,-30.12606,44.49035,-6.083856,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.524641,Medium,-28.721,44.641,-5.5209,17.95569,17.74713,-30.07904,44.90237,-6.162732,-29.93843,44.05366,-5.942427,-29.91398,44.47964,-6.36433,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.406186,Close,-28.721,44.641,-5.5209,18.11432,18.0734,-29.81971,44.90553,-6.3577,-29.70958,44.05029,-6.140409,-29.65176,44.47333,-6.545122,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.236197,Close,-28.721,44.641,-5.5209,18.25042,18.40744,-29.49825,44.90585,-6.444977,-29.41044,44.0476,-6.22841,-29.32743,44.46703,-6.618211,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.020524,Close,-28.721,44.641,-5.5209,18.3791,18.70531,-29.21095,44.90493,-6.376332,-29.13566,44.04896,-6.167171,-29.03929,44.45977,-6.536902,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.78124,Close,-28.721,44.641,-5.5209,18.52943,19.00944,-28.95125,44.90506,-6.21918,-28.87927,44.05516,-6.02323,-28.77862,44.45436,-6.380286,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.766776,Close,-28.721,44.641,-5.5209,18.68819,19.02714,-28.95456,44.90472,-6.201965,-28.88567,44.05609,-6.023124,-28.77554,44.44886,-6.370302,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7612503,Close,-28.721,44.641,-5.5209,18.82859,19.03706,-28.96049,44.90332,-6.194204,-28.89689,44.05269,-6.028263,-28.7732,44.44798,-6.368234,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7603045,Close,-28.721,44.641,-5.5209,18.95912,19.04366,-28.96624,44.90316,-6.191121,-28.90718,44.05069,-6.032479,-28.77017,44.43643,-6.380497,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7617863,Close,-28.721,44.641,-5.5209,19.09684,19.04767,-28.97012,44.90374,-6.191143,-28.91629,44.04945,-6.036288,-28.77288,44.42908,-6.382951,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.8202025,Close,-28.721,44.641,-5.5209,19.25426,19.25933,-28.78895,44.90339,-6.295026,-28.74138,44.04925,-6.140692,-28.59179,44.42738,-6.477697,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.009252,Close,-28.721,44.641,-5.5209,19.38605,19.59091,-28.5087,44.90319,-6.472096,-28.46174,44.05067,-6.312926,-28.31199,44.43053,-6.637213,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.010259,Close,-28.721,44.641,-5.5209,19.51987,19.59319,-28.51029,44.90342,-6.473455,-28.46017,44.05325,-6.309303,-28.3159,44.43039,-6.623632,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.009268,Close,-28.721,44.641,-5.5209,19.65581,19.59517,-28.51208,44.90367,-6.472729,-28.45778,44.05452,-6.307823,-28.31855,44.42918,-6.616082,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.008178,Close,-28.721,44.641,-5.5209,19.79415,19.59691,-28.51275,44.90401,-6.471626,-28.45682,44.05457,-6.309956,-28.31963,44.42973,-6.613714,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.006514,Close,-28.721,44.641,-5.5209,19.92646,19.59947,-28.51163,44.90443,-6.469501,-28.45804,44.05258,-6.311818,-28.31904,44.4311,-6.613835,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.005595,Close,-28.721,44.641,-5.5209,20.06175,19.60267,-28.51007,44.90643,-6.467618,-28.45833,44.04983,-6.312306,-28.3182,44.43188,-6.618053,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.006909,Close,-28.721,44.641,-5.5209,20.18678,19.60739,-28.50659,44.90915,-6.467469,-28.45621,44.04936,-6.31421,-28.31763,44.43175,-6.62361,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.008702,Close,-28.721,44.641,-5.5209,20.35394,19.61081,-28.50381,44.90881,-6.46884,-28.45248,44.04986,-6.317272,-28.32017,44.43027,-6.62752,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.020012,Close,-28.721,44.641,-5.5209,20.49045,19.62244,-28.50308,44.91016,-6.480322,-28.45247,44.04908,-6.319192,-28.32412,44.42993,-6.632722,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.055071,Close,-28.721,44.641,-5.5209,20.66342,19.66134,-28.50817,44.91045,-6.518534,-28.45437,44.04277,-6.322022,-28.33133,44.42141,-6.648248,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.084265,Close,-28.721,44.641,-5.5209,20.83286,19.70594,-28.5338,44.91051,-6.554318,-28.46379,44.02576,-6.338143,-28.34568,44.38065,-6.640348,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.096196,Close,-28.721,44.641,-5.5209,20.98814,19.73348,-28.55526,44.90741,-6.571237,-28.46038,44.03089,-6.360311,-28.38221,44.34039,-6.614219,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.098201,Close,-28.721,44.641,-5.5209,21.1228,19.74376,-28.56471,44.90756,-6.574734,-28.4519,44.02995,-6.36601,-28.3987,44.33955,-6.605382,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.09596,Close,-28.721,44.641,-5.5209,21.25831,19.74851,-28.56586,44.90793,-6.572475,-28.43436,44.03529,-6.368705,-28.40159,44.34719,-6.607878,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.086699,Close,-28.721,44.641,-5.5209,21.39109,19.76034,-28.56015,44.9062,-6.562395,-28.42373,44.04175,-6.367562,-28.39801,44.36076,-6.617501,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.072341,Close,-28.721,44.641,-5.5209,21.5516,19.77966,-28.54998,44.90512,-6.546039,-28.42976,44.04395,-6.353749,-28.38851,44.37555,-6.625472,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.055579,Close,-28.721,44.641,-5.5209,21.718,19.80378,-28.53666,44.90579,-6.525965,-28.45728,44.03492,-6.325306,-28.37887,44.38186,-6.615984,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.027716,Close,-28.721,44.641,-5.5209,21.86506,19.84488,-28.51331,44.90484,-6.492216,-28.4912,44.024,-6.297214,-28.37006,44.38917,-6.592876,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.004991,Close,-28.721,44.641,-5.5209,21.99966,19.87221,-28.50697,44.90588,-6.466436,-28.5001,44.02695,-6.288053,-28.36895,44.39577,-6.563993,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.9948043,Close,-28.721,44.641,-5.5209,22.15568,19.88441,-28.50439,44.90711,-6.454658,-28.4916,44.03647,-6.287939,-28.36347,44.39257,-6.539155,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.9879104,Close,-28.721,44.641,-5.5209,22.28898,19.89186,-28.50351,44.9058,-6.447477,-28.48732,44.04245,-6.286411,-28.35377,44.40116,-6.530508,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.9864559,Close,-28.721,44.641,-5.5209,22.45525,19.89532,-28.50531,44.90624,-6.446221,-28.49404,44.04287,-6.279027,-28.3455,44.41003,-6.52628,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.9873944,Close,-28.721,44.641,-5.5209,22.58881,19.89811,-28.50739,44.90717,-6.447438,-28.50256,44.03971,-6.272824,-28.34457,44.41172,-6.527495,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.9889043,Close,-28.721,44.641,-5.5209,22.72395,19.89972,-28.50712,44.90775,-6.448819,-28.50748,44.03786,-6.274414,-28.3475,44.40963,-6.531494,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.9907014,Close,-28.721,44.641,-5.5209,22.85505,19.90251,-28.50665,44.90631,-6.451039,-28.50621,44.03766,-6.284067,-28.35036,44.40777,-6.53821,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.9929296,Close,-28.721,44.641,-5.5209,22.99139,19.90625,-28.50866,44.9059,-6.453987,-28.50365,44.03895,-6.294425,-28.35102,44.40714,-6.543401,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.9955345,Close,-28.721,44.641,-5.5209,23.14948,19.91027,-28.51098,44.90707,-6.456949,-28.503,44.03935,-6.296916,-28.35233,44.40903,-6.544021,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.9928632,Close,-28.721,44.641,-5.5209,23.30461,19.91428,-28.5136,44.90691,-6.454739,-28.5025,44.04026,-6.291561,-28.3526,44.41089,-6.544544,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.9892352,Close,-28.721,44.641,-5.5209,23.44246,19.9181,-28.51496,44.90628,-6.451363,-28.50148,44.04123,-6.287394,-28.35253,44.41086,-6.544247,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.9852849,Close,-28.721,44.641,-5.5209,23.59725,19.92232,-28.51508,44.9061,-6.447241,-28.50255,44.04169,-6.287158,-28.35324,44.41011,-6.539678,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.266893,Close,-28.721,44.641,-5.5209,23.75644,20.31089,-28.17341,44.90542,-6.632318,-28.16661,44.04005,-6.477578,-28.01247,44.40919,-6.723571,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.623422,Medium,-28.721,44.641,-5.5209,23.9131,20.72639,-27.81441,44.90541,-6.841384,-27.81473,44.0379,-6.688407,-27.65447,44.40934,-6.931071,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.623663,Medium,-28.721,44.641,-5.5209,24.07775,20.72981,-27.8116,44.90596,-6.839637,-27.81434,44.03728,-6.685334,-27.65294,44.41036,-6.925953,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.625169,Medium,-28.721,44.641,-5.5209,24.21182,20.73316,-27.8084,44.9065,-6.83917,-27.8086,44.03843,-6.683782,-27.65068,44.41188,-6.924399,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.626196,Medium,-28.721,44.641,-5.5209,24.345,20.73528,-27.80653,44.90591,-6.839265,-27.80163,44.03862,-6.683873,-27.64847,44.41253,-6.925774,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.626862,Medium,-28.721,44.641,-5.5209,24.52004,20.73684,-27.8055,44.9065,-6.839254,-27.79646,44.03884,-6.686604,-27.64696,44.4134,-6.930056,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.627852,Medium,-28.721,44.641,-5.5209,24.6705,20.73845,-27.80404,44.90649,-6.839459,-27.79634,44.03767,-6.689058,-27.64373,44.41413,-6.932229,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.628933,Medium,-28.721,44.641,-5.5209,24.82791,20.74082,-27.8019,44.90718,-6.839166,-27.79662,44.03681,-6.687278,-27.63758,44.41363,-6.938563,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.631056,Medium,-28.721,44.641,-5.5209,24.98292,20.7433,-27.80026,44.90822,-6.840439,-27.79691,44.03493,-6.684724,-27.6325,44.40766,-6.943404,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.636247,Medium,-28.721,44.641,-5.5209,25.13919,20.75263,-27.80055,44.91595,-6.845469,-27.79584,44.03429,-6.685979,-27.6433,44.36684,-6.917262,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.639951,Medium,-28.721,44.641,-5.5209,25.29143,20.76407,-27.80446,44.92518,-6.850798,-27.79251,44.03263,-6.695593,-27.66089,44.26772,-6.920765,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.644233,Medium,-28.721,44.641,-5.5209,25.42393,20.77005,-27.80456,44.92895,-6.855341,-27.78551,44.03418,-6.707685,-27.68585,44.16596,-6.958899,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.649882,Medium,-28.721,44.641,-5.5209,25.5838,20.77737,-27.80508,44.9319,-6.862012,-27.78454,44.03156,-6.723452,-27.726,44.08548,-7.010409,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.658147,Medium,-28.721,44.641,-5.5209,25.75119,20.78676,-27.80402,44.9329,-6.871232,-27.78113,44.02987,-6.740332,-27.75507,44.04704,-7.043223,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.664471,Medium,-28.721,44.641,-5.5209,25.91987,20.79592,-27.80582,44.93349,-6.880074,-27.7749,44.02345,-6.751945,-27.74946,44.03851,-7.047298,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.670226,Medium,-28.721,44.641,-5.5209,26.05043,20.80308,-27.80575,44.93618,-6.886489,-27.77143,44.01712,-6.75538,-27.74216,44.03706,-7.038811,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.675731,Medium,-28.721,44.641,-5.5209,26.22092,20.80875,-27.80341,44.93677,-6.891532,-27.75904,44.02379,-6.765617,-27.73005,44.03816,-7.035675,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.678196,Medium,-28.721,44.641,-5.5209,26.34144,20.81199,-27.8033,44.93621,-6.894586,-27.75622,44.02318,-6.76511,-27.71891,44.03906,-7.037965,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.680247,Medium,-28.721,44.641,-5.5209,26.4851,20.81507,-27.80381,44.93618,-6.897442,-27.75273,44.0237,-6.76084,-27.70924,44.04104,-7.036353,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.681549,Medium,-28.721,44.641,-5.5209,26.6431,20.81734,-27.80256,44.93487,-6.89848,-27.75302,44.0239,-6.761806,-27.70362,44.043,-7.034973,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.680843,Medium,-28.721,44.641,-5.5209,26.78664,20.81899,-27.8018,44.93445,-6.897197,-27.75376,44.0245,-6.761475,-27.7015,44.04456,-7.034554,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.678591,Medium,-28.721,44.641,-5.5209,26.94707,20.82168,-27.80215,44.93452,-6.894663,-27.75599,44.02522,-6.760459,-27.70024,44.04604,-7.032929,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.676268,Medium,-28.721,44.641,-5.5209,27.09385,20.82479,-27.80254,44.93519,-6.891944,-27.75853,44.02526,-6.759964,-27.7012,44.04642,-7.03089,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.675222,Medium,-28.721,44.641,-5.5209,27.25788,20.82992,-27.79983,44.93733,-6.888378,-27.76279,44.02633,-6.758731,-27.70355,44.0464,-7.028103,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.672664,Medium,-28.721,44.641,-5.5209,27.39008,20.83439,-27.79827,44.93694,-6.88428,-27.77093,44.0259,-6.754743,-27.70556,44.04585,-7.023979,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.669695,Medium,-28.721,44.641,-5.5209,27.52522,20.83763,-27.79948,44.9357,-6.881718,-27.77878,44.02433,-6.748356,-27.70818,44.04531,-7.019924,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.666677,Medium,-28.721,44.641,-5.5209,27.66121,20.84212,-27.80349,44.9366,-6.880535,-27.78538,44.02258,-6.74636,-27.7102,44.04546,-7.020035,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.665775,Medium,-28.721,44.641,-5.5209,27.81027,20.84566,-27.80645,44.93829,-6.881054,-27.78782,44.02294,-6.748452,-27.71257,44.04597,-7.022284,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.668261,Medium,-28.721,44.641,-5.5209,27.97068,20.84926,-27.80662,44.93753,-6.88438,-27.79088,44.02343,-6.751604,-27.71474,44.04632,-7.023555,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.671098,Medium,-28.721,44.641,-5.5209,28.09869,20.85311,-27.80699,44.93727,-6.888153,-27.7928,44.02317,-6.751326,-27.7147,44.04593,-7.024879,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.673709,Medium,-28.721,44.641,-5.5209,28.23555,20.85664,-27.80742,44.93766,-6.891546,-27.79248,44.02351,-6.753697,-27.71548,44.0457,-7.027678,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.675798,Medium,-28.721,44.641,-5.5209,28.36503,20.85899,-27.80702,44.9377,-6.893823,-27.79061,44.02399,-6.756385,-27.71449,44.04594,-7.029219,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.678273,Medium,-28.721,44.641,-5.5209,28.51874,20.86185,-27.80639,44.93722,-6.896529,-27.78951,44.02393,-6.758571,-27.71551,44.04533,-7.031583,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.679902,Medium,-28.721,44.641,-5.5209,28.65374,20.86415,-27.80637,44.93671,-6.898606,-27.78926,44.02404,-6.759697,-27.71561,44.04511,-7.032501,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.681589,Medium,-28.721,44.641,-5.5209,28.81335,20.86666,-27.80681,44.93664,-6.900973,-27.78929,44.02467,-6.760421,-27.71775,44.0441,-7.031982,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.681457,Medium,-28.721,44.641,-5.5209,28.98315,20.8683,-27.80808,44.93678,-6.90162,-27.79052,44.02525,-6.760094,-27.71853,44.04431,-7.031052,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.68074,Medium,-28.721,44.641,-5.5209,29.1514,20.87011,-27.80964,44.93701,-6.901726,-27.79145,44.02562,-6.759857,-27.71974,44.04441,-7.030524,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.680601,Medium,-28.721,44.641,-5.5209,29.31511,20.87175,-27.81084,44.93716,-6.902323,-27.79199,44.02583,-6.760259,-27.72116,44.04433,-7.029957,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.680869,Medium,-28.721,44.641,-5.5209,29.48553,20.87267,-27.81107,44.93699,-6.902837,-27.79218,44.0251,-6.761008,-27.72171,44.04383,-7.031559,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.681382,Medium,-28.721,44.641,-5.5209,29.64886,20.87407,-27.81112,44.93729,-6.903426,-27.79212,44.0247,-6.76065,-27.72217,44.04381,-7.032827,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.681449,Medium,-28.721,44.641,-5.5209,29.78597,20.87477,-27.8112,44.93757,-6.9035,-27.79243,44.02494,-6.760818,-27.72314,44.04395,-7.033805,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.681679,Medium,-28.721,44.641,-5.5209,29.94392,20.87567,-27.81146,44.93802,-6.903852,-27.79158,44.02477,-6.761324,-27.72276,44.04417,-7.034644,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.682971,Medium,-28.721,44.641,-5.5209,30.09806,20.87738,-27.81122,44.93741,-6.905399,-27.79123,44.02456,-6.762536,-27.72301,44.04454,-7.035563,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.688579,Medium,-28.721,44.641,-5.5209,30.25224,20.88469,-27.81116,44.93579,-6.912518,-27.79114,44.02378,-6.762559,-27.72515,44.04494,-7.037533,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.694346,Medium,-28.721,44.641,-5.5209,30.38626,20.89332,-27.81227,44.93351,-6.920707,-27.79174,44.02282,-6.764464,-27.72638,44.04567,-7.039616,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.696503,Medium,-28.721,44.641,-5.5209,30.54494,20.89921,-27.81503,44.93172,-6.925471,-27.79162,44.02213,-6.765335,-27.72842,44.04641,-7.041835,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.697356,Medium,-28.721,44.641,-5.5209,30.67878,20.90281,-27.81741,44.93148,-6.92808,-27.7911,44.02257,-6.766877,-27.72931,44.04697,-7.042418,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.697531,Medium,-28.721,44.641,-5.5209,30.83403,20.90544,-27.81935,44.93197,-6.929438,-27.79124,44.02297,-6.767627,-27.73018,44.04718,-7.042675,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.696783,Medium,-28.721,44.641,-5.5209,30.96991,20.90656,-27.82002,44.93194,-6.928971,-27.79178,44.02323,-6.767938,-27.73069,44.04736,-7.042524,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.697133,Medium,-28.721,44.641,-5.5209,31.1346,20.90796,-27.81892,44.93212,-6.92865,-27.79206,44.02364,-6.767043,-27.73061,44.04725,-7.040866,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.698426,Medium,-28.721,44.641,-5.5209,31.26996,20.90999,-27.81721,44.9322,-6.929098,-27.79237,44.02311,-6.766737,-27.72902,44.04668,-7.040695,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.698723,Medium,-28.721,44.641,-5.5209,31.43747,20.91315,-27.81477,44.93253,-6.927817,-27.79211,44.02265,-6.766927,-27.72846,44.04689,-7.042,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.698622,Medium,-28.721,44.641,-5.5209,31.59134,20.91496,-27.81352,44.93309,-6.926773,-27.79117,44.02269,-6.768109,-27.72817,44.04641,-7.043985,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.699444,Medium,-28.721,44.641,-5.5209,31.75097,20.91642,-27.81232,44.93333,-6.926942,-27.78984,44.02286,-6.768373,-27.72768,44.04578,-7.044034,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.700263,Medium,-28.721,44.641,-5.5209,31.884,20.91752,-27.8116,44.93364,-6.927402,-27.78941,44.02237,-6.768051,-27.72636,44.04564,-7.044042,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.699359,Medium,-28.721,44.641,-5.5209,32.01969,20.91868,-27.81171,44.93374,-6.926358,-27.78955,44.02261,-6.767309,-27.72595,44.04604,-7.04372,0,0,0
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.696869,Medium,-28.721,44.641,-5.5209,32.17625,20.92136,-27.81357,44.93372,-6.924556,-27.79002,44.02295,-6.766743,-27.7254,44.04635,-7.042999,0,0,0
